ID	Description	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio
GO:0046364	monosaccharide biosynthetic process	118/28928	0.05084745762711865	1.4157028433467644	0.8733641681166653	0.25050973711129126	0.43412430803603297	0.30556573565580264	Chst15/Kat2b/Per2/Pgam1/Tcf7l2/Ugt1a6a	6	0.005774783445620789
GO:0015909	long-chain fatty acid transport	71/28928	0.056338028169014086	1.5685721644593258	0.925831982451059	0.25123222112985216	0.4347883494958266	0.3060331324668353	Fabp5/Hrh2/Pla2r1/Slc2a1	4	0.0038498556304138597
GO:0032922	circadian regulation of gene expression	71/28928	0.056338028169014086	1.5685721644593258	0.925831982451059	0.25123222112985216	0.4347883494958266	0.3060331324668353	Ahr/Bhlhe40/Per2/Pml	4	0.0038498556304138597
GO:0035176	social behavior	71/28928	0.056338028169014086	1.5685721644593258	0.925831982451059	0.25123222112985216	0.4347883494958266	0.3060331324668353	Kalrn/Nfix/Nlgn2/Septin5	4	0.0038498556304138597
GO:0051148	negative regulation of muscle cell differentiation	71/28928	0.056338028169014086	1.5685721644593258	0.925831982451059	0.25123222112985216	0.4347883494958266	0.3060331324668353	Bmp2/Ccnd2/Daxx/Dll1	4	0.0038498556304138597
GO:0072175	epithelial tube formation	167/28928	0.04790419161676647	1.3337559721749956	0.8348881378129981	0.252778657117985	0.4347883494958266	0.3060331324668353	Apaf1/Casp8/Cited2/Ctnnb1/Lhx2/Mthfr/Pik3cd/Spint1	8	0.007699711260827719
GO:0001956	positive regulation of neurotransmitter secretion	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Kmo/Micu3	2	0.0019249278152069298
GO:0002320	lymphoid progenitor cell differentiation	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bcl2/Pcid2	2	0.0019249278152069298
GO:0003084	positive regulation of systemic arterial blood pressure	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Eng/Wnk1	2	0.0019249278152069298
GO:0003148	outflow tract septum morphogenesis	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Eng/Tgfbr2	2	0.0019249278152069298
GO:0006582	melanin metabolic process	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bcl2/Slc7a11	2	0.0019249278152069298
GO:0021871	forebrain regionalization	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bmp2/Lhx2	2	0.0019249278152069298
GO:0032753	positive regulation of interleukin-4 production	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	H2-T23/Tnfsf4	2	0.0019249278152069298
GO:0042104	positive regulation of activated T cell proliferation	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Jak3/Tnfsf4	2	0.0019249278152069298
GO:0042219	cellular modified amino acid catabolic process	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Aldh1l1/Chac1	2	0.0019249278152069298
GO:0046184	aldehyde biosynthetic process	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bmp2/Pgam1	2	0.0019249278152069298
GO:0051447	negative regulation of meiotic cell cycle	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Knl1/Ttk	2	0.0019249278152069298
GO:0070168	negative regulation of biomineral tissue development	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Ccr1/Ecm1	2	0.0019249278152069298
GO:0070528	protein kinase C signaling	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Cd40/Sez6l2	2	0.0019249278152069298
GO:0071108	protein K48-linked deubiquitination	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Otud5/Vcpip1	2	0.0019249278152069298
GO:0098885	modification of postsynaptic actin cytoskeleton	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Kalrn/Myh10	2	0.0019249278152069298
GO:1900037	regulation of cellular response to hypoxia	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Daxx/Eno1b	2	0.0019249278152069298
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bfar/Igtp	2	0.0019249278152069298
GO:1903747	regulation of establishment of protein localization to mitochondrion	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Bnip3l/Fbxw7	2	0.0019249278152069298
GO:1904357	negative regulation of telomere maintenance via telomere lengthening	27/28928	0.07407407407407407	2.0623819199372617	1.0659801524068915	0.2528562160473377	0.4347883494958266	0.3060331324668353	Dcp2/Pml	2	0.0019249278152069298
GO:0070085	glycosylation	242/28928	0.045454545454545456	1.2655525417796833	0.8006932163292566	0.254747471797731	0.43789871041556927	0.30822241259928373	B3gnt2/Cds2/Cog4/Eogt/Ggta1/Il15/Mgat1/Rpn1/Rxylt1/Slc39a8/Tmem165	11	0.010587102983638113
GO:0008361	regulation of cell size	217/28928	0.04608294930875576	1.2830486598688033	0.8078110894350107	0.25489204866477866	0.4380055734410923	0.308297629946951	Ahr/Clns1a/Dbnl/Hsp90ab1/Il7r/L1cam/Mt3/Slc12a9/Smurf1/Wnk1	10	0.009624639076034648
GO:1901654	response to ketone	318/28928	0.0440251572327044	1.2257552920381838	0.7813319273480642	0.25535547493405564	0.43866009995943944	0.30875832950554005	Acaca/Ahr/Cyp1b1/F7/Glb1/Klf4/Klf9/Nqo1/Pf4/Ptafr/Ptger2/Spp1/Tnfsf4/Tspo	14	0.013474494706448507
GO:2000628	regulation of miRNA metabolic process	95/28928	0.05263157894736842	1.4653766273238436	0.8769290455093944	0.25582960725991183	0.4393325888809148	0.30923167220533176	Bmp2/Gata2/Gnl3/Klf4/Pnpt1	5	0.004812319538017324
GO:0061326	renal tubule development	119/28928	0.05042016806722689	1.4038061807976319	0.8519720578867024	0.25653904669140215	0.4404086024434116	0.30998904254768234	Bcl2/Bmp2/Ctnnb1/Dll1/Stat1/Timeless	6	0.005774783445620789
GO:0002691	regulation of cellular extravasation	49/28928	0.061224489795918366	1.704621790968553	0.9528094042960282	0.25739401239709664	0.4411638748437822	0.31052065379903987	Il27ra/Ptafr/Ripk3	3	0.0028873917228103944
GO:0033574	response to testosterone	49/28928	0.061224489795918366	1.704621790968553	0.9528094042960282	0.25739401239709664	0.4411638748437822	0.31052065379903987	Nqo1/Spp1/Tspo	3	0.0028873917228103944
GO:0034205	amyloid-beta formation	49/28928	0.061224489795918366	1.704621790968553	0.9528094042960282	0.25739401239709664	0.4411638748437822	0.31052065379903987	Abcg1/Hap1/Rtn1	3	0.0028873917228103944
GO:0072583	clathrin-dependent endocytosis	49/28928	0.061224489795918366	1.704621790968553	0.9528094042960282	0.25739401239709664	0.4411638748437822	0.31052065379903987	Dll1/Siglec1/Slc9b2	3	0.0028873917228103944
GO:1905521	regulation of macrophage migration	49/28928	0.061224489795918366	1.704621790968553	0.9528094042960282	0.25739401239709664	0.4411638748437822	0.31052065379903987	Cd200r1/Cd9/Csf1	3	0.0028873917228103944
GO:0070542	response to fatty acid	72/28928	0.05555555555555555	1.5467864399529463	0.8966210275426281	0.2591467084522513	0.4437386454328981	0.3123329496199475	Aacs/Pcsk1/Ptafr/Scd2	4	0.0038498556304138597
GO:1901184	regulation of ERBB signaling pathway	72/28928	0.05555555555555555	1.5467864399529463	0.8966210275426281	0.2591467084522513	0.4437386454328981	0.3123329496199475	Ccdc88a/Hap1/Lgmn/Mmp9	4	0.0038498556304138597
GO:2000573	positive regulation of DNA biosynthetic process	72/28928	0.05555555555555555	1.5467864399529463	0.8966210275426281	0.2591467084522513	0.4437386454328981	0.3123329496199475	Ctnnb1/Cyp1b1/Fbxo4/Nek2	4	0.0038498556304138597
GO:0009141	nucleoside triphosphate metabolic process	294/28928	0.04421768707482993	1.2311157379217326	0.7687854853495016	0.26063319144996044	0.44572116633785736	0.3137283804851701	Ak4/Ampd3/Bloc1s6/Eno1b/Kat2b/Mlx/Mpi/Ndufb2/Pgam1/Prkn/Samhd1/Slc25a12/Tspo	13	0.012512030798845043
GO:0031109	microtubule polymerization or depolymerization	144/28928	0.04861111111111111	1.3534381349588278	0.8206577596807764	0.26072382053516435	0.44572116633785736	0.3137283804851701	Ckap2/Kif18b/Kif19a/Kif2c/Tppp3/Tpx2/Tuba1a	7	0.006737247353224254
GO:0042303	molting cycle	144/28928	0.04861111111111111	1.3534381349588278	0.8206577596807764	0.26072382053516435	0.44572116633785736	0.3137283804851701	Acvr1b/Bcl2/Ctnnb1/Fgf7/Lhx2/Lrp4/Pdgfa	7	0.006737247353224254
GO:0042633	hair cycle	144/28928	0.04861111111111111	1.3534381349588278	0.8206577596807764	0.26072382053516435	0.44572116633785736	0.3137283804851701	Acvr1b/Bcl2/Ctnnb1/Fgf7/Lhx2/Lrp4/Pdgfa	7	0.006737247353224254
GO:0048259	regulation of receptor-mediated endocytosis	144/28928	0.04861111111111111	1.3534381349588278	0.8206577596807764	0.26072382053516435	0.44572116633785736	0.3137283804851701	B2m/C3/Hap1/Hfe/Lrpap1/Ppp3r1/Serpine1	7	0.006737247353224254
GO:0048705	skeletal system morphogenesis	269/28928	0.04460966542750929	1.2420292603339642	0.7697620528273935	0.26203901623174164	0.4478255213092305	0.31520956631836516	Chsy1/Cited2/Ctnnb1/Fgr/Hoxb3/Hoxb4/Idua/Nfix/Phospho1/Plekha1/Tgfbr2/Zfp950	12	0.011549566891241578
GO:0001823	mesonephros development	120/28928	0.05	1.3921077959576518	0.8307733305337246	0.26260712551568555	0.448163164234097	0.31544722200088743	Bcl2/Bmp2/Ctnnb1/Gsta3/Sdc1/Timeless	6	0.005774783445620789
GO:0015918	sterol transport	120/28928	0.05	1.3921077959576518	0.8307733305337246	0.26260712551568555	0.448163164234097	0.31544722200088743	Abcg1/Mttp/Npc2/Pltp/Stard3/Stard4	6	0.005774783445620789
GO:0046889	positive regulation of lipid biosynthetic process	120/28928	0.05	1.3921077959576518	0.8307733305337246	0.26260712551568555	0.448163164234097	0.31544722200088743	Abcg1/Fdps/Kat2b/Mlx/Stard4/Tcf7l2	6	0.005774783445620789
GO:0009408	response to heat	96/28928	0.052083333333333336	1.4501122874558872	0.8526329286055078	0.26265818562355825	0.448163164234097	0.31544722200088743	Daxx/Gclc/Hsp90ab1/Hspb6/Trpm2	5	0.004812319538017324
GO:0014855	striated muscle cell proliferation	96/28928	0.052083333333333336	1.4501122874558872	0.8526329286055078	0.26265818562355825	0.448163164234097	0.31544722200088743	Ccnd2/Cited2/Ctnnb1/Myh10/Tgfbr2	5	0.004812319538017324
GO:0007043	cell-cell junction assembly	169/28928	0.047337278106508875	1.3179718778297294	0.8001808876036047	0.26289721476347006	0.44842705278172124	0.3156329644177328	Abi2/Cd9/Ctnnb1/F11r/Fzd5/Hopx/Jup/Pkp2	8	0.007699711260827719
GO:0120254	olefinic compound metabolic process	194/28928	0.04639175257731959	1.2916464086205015	0.7866878712785613	0.26376710114476287	0.44976648783587253	0.31657574843168607	Afp/Ahr/Alox12/Bmp2/Cyp1b1/Prkg1/Ptgr1/Rdh13/Stard3	9	0.008662175168431183
GO:0009205	purine ribonucleoside triphosphate metabolic process	270/28928	0.044444444444444446	1.237429151962357	0.7565471240158902	0.2660440221388794	0.450503669534252	0.3170946262365167	Ak4/Ampd3/Bloc1s6/Eno1b/Kat2b/Mlx/Mpi/Ndufb2/Pgam1/Prkn/Slc25a12/Tspo	12	0.011549566891241578
GO:0030177	positive regulation of Wnt signaling pathway	145/28928	0.04827586206896552	1.3441040788556635	0.8017681375292043	0.26625293382966486	0.450503669534252	0.3170946262365167	Amer1/Aspm/Bmp2/Hhex/Lrrk1/Wnk1/Wnk2	7	0.006737247353224254
GO:0000966	RNA 5'-end processing	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Cmtr1/Pnpt1	2	0.0019249278152069298
GO:0001573	ganglioside metabolic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Gm2a/Hexb	2	0.0019249278152069298
GO:0003181	atrioventricular valve morphogenesis	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Bmp2/Tgfbr2	2	0.0019249278152069298
GO:0006622	protein targeting to lysosome	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Scarb2/Sort1	2	0.0019249278152069298
GO:0030318	melanocyte differentiation	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Bcl2/Bloc1s6	2	0.0019249278152069298
GO:0033003	regulation of mast cell activation	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Cd300lf/Milr1	2	0.0019249278152069298
GO:0034104	negative regulation of tissue remodeling	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Cst3/Gpr137b	2	0.0019249278152069298
GO:0042753	positive regulation of circadian rhythm	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Prkg1/Timeless	2	0.0019249278152069298
GO:0045540	regulation of cholesterol biosynthetic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Abcg1/Fdps	2	0.0019249278152069298
GO:0045939	negative regulation of steroid metabolic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Bmp2/Ch25h	2	0.0019249278152069298
GO:0046039	GTP metabolic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Ak4/Ampd3	2	0.0019249278152069298
GO:0046337	phosphatidylethanolamine metabolic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Etnk1/Plaat3	2	0.0019249278152069298
GO:0048311	mitochondrion distribution	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Dynll1/Hap1	2	0.0019249278152069298
GO:0060039	pericardium development	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Bmp2/Flrt3	2	0.0019249278152069298
GO:0060445	branching involved in salivary gland morphogenesis	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Fgf7/Pdgfa	2	0.0019249278152069298
GO:0070498	interleukin-1-mediated signaling pathway	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Vrk2/Zbp1	2	0.0019249278152069298
GO:0070536	protein K63-linked deubiquitination	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Otud1/Otud5	2	0.0019249278152069298
GO:0097150	neuronal stem cell population maintenance	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Aspm/Dll1	2	0.0019249278152069298
GO:0106118	regulation of sterol biosynthetic process	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Abcg1/Fdps	2	0.0019249278152069298
GO:1900117	regulation of execution phase of apoptosis	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Casp8/Rnf34	2	0.0019249278152069298
GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Ifi35/Nmi	2	0.0019249278152069298
GO:2000272	negative regulation of signaling receptor activity	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Fam72a/Hfe	2	0.0019249278152069298
GO:2000273	positive regulation of signaling receptor activity	28/28928	0.07142857142857142	1.988725422796645	1.0102963777493779	0.26631890731922214	0.450503669534252	0.3170946262365167	Fbxw7/Hfe	2	0.0019249278152069298
GO:0008333	endosome to lysosome transport	73/28928	0.0547945205479452	1.525597584611125	0.8678551638477523	0.26710908662258914	0.450503669534252	0.3170946262365167	Dtx3l/Plekhf2/Sort1/Vipas39	4	0.0038498556304138597
GO:0008652	amino acid biosynthetic process	73/28928	0.0547945205479452	1.525597584611125	0.8678551638477523	0.26710908662258914	0.450503669534252	0.3170946262365167	Enoph1/Mthfr/Plod2/Slc25a12	4	0.0038498556304138597
GO:0035315	hair cell differentiation	73/28928	0.0547945205479452	1.525597584611125	0.8678551638477523	0.26710908662258914	0.450503669534252	0.3170946262365167	Clic5/Cux1/Dll1/Jag2	4	0.0038498556304138597
GO:0000959	mitochondrial RNA metabolic process	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Fastkd1/Pnpt1/Slc25a33	3	0.0028873917228103944
GO:0021696	cerebellar cortex morphogenesis	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Dll1/Nfix/Tuba1a	3	0.0028873917228103944
GO:0035640	exploration behavior	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Dcaf11/Nlgn2/Tuba1a	3	0.0028873917228103944
GO:0099601	regulation of neurotransmitter receptor activity	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Dapk1/Nlgn2/Shisa9	3	0.0028873917228103944
GO:0099633	protein localization to postsynaptic specialization membrane	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Iqsec2/Kalrn/Kif2c	3	0.0028873917228103944
GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Iqsec2/Kalrn/Kif2c	3	0.0028873917228103944
GO:1902459	positive regulation of stem cell population maintenance	50/28928	0.06	1.6705293551491818	0.9159299118810775	0.26716605199848775	0.450503669534252	0.3170946262365167	Arid4a/Lbh/Ncoa3	3	0.0028873917228103944
GO:0050680	negative regulation of epithelial cell proliferation	170/28928	0.047058823529411764	1.3102191020777896	0.782990797613088	0.2680012944501781	0.45176875356888574	0.3179850770280378	B2m/Ccl12/Cdkn2b/Eng/Flt1/Klf9/Stat1/Xdh	8	0.007699711260827719
GO:0034644	cellular response to UV	97/28928	0.05154639175257732	1.4351626762450016	0.8286109220514036	0.26952811835600476	0.45419846197278546	0.319695268376745	Cdkn1a/Fbxw7/H2ac25/Mmp9/Pbk	5	0.004812319538017324
GO:0006470	protein dephosphorylation	146/28928	0.04794520547945205	1.3348978865347343	0.7830172877982496	0.27181391302981056	0.4577601228623077	0.3222022036248238	Bcl2/Dusp28/Dusp6/Ppm1h/Ppm1k/Ppp1r15a/Ppp3r1	7	0.006737247353224254
GO:0060972	left/right pattern formation	146/28928	0.04794520547945205	1.3348978865347343	0.7830172877982496	0.27181391302981056	0.4577601228623077	0.3222022036248238	Cited2/Dll1/Dnaaf3/Dync2h1/Eng/Setdb2/Tgfbr2	7	0.006737247353224254
GO:0030032	lamellipodium assembly	74/28928	0.05405405405405406	1.504981401035299	0.8395203530290696	0.27511486691865705	0.4627327587571716	0.3257022774913082	Abi2/Ccdc88a/Rhod/Whamm	4	0.0038498556304138597
GO:0051703	biological process involved in intraspecies interaction between organisms	74/28928	0.05405405405405406	1.504981401035299	0.8395203530290696	0.27511486691865705	0.4627327587571716	0.3257022774913082	Kalrn/Nfix/Nlgn2/Septin5	4	0.0038498556304138597
GO:0099024	plasma membrane invagination	74/28928	0.05405405405405406	1.504981401035299	0.8395203530290696	0.27511486691865705	0.4627327587571716	0.3257022774913082	C3/Fcgr1/Gata2/Marco	4	0.0038498556304138597
GO:1904894	positive regulation of receptor signaling pathway via STAT	74/28928	0.05405405405405406	1.504981401035299	0.8395203530290696	0.27511486691865705	0.4627327587571716	0.3257022774913082	Calm2/Cyp1b1/Il10ra/Il7r	4	0.0038498556304138597
GO:0006767	water-soluble vitamin metabolic process	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Aldh1l1/Gclc/Ugt1a6a	3	0.0028873917228103944
GO:0006953	acute-phase response	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Hfe/Hp/Tfrc	3	0.0028873917228103944
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Mmp8/Naip5/Prkn	3	0.0028873917228103944
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Fbxl4/Fbxo4/Fbxw7	3	0.0028873917228103944
GO:0060074	synapse maturation	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Fgf7/Igsf9/Sez6l2	3	0.0028873917228103944
GO:0060421	positive regulation of heart growth	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Acacb/Ccnd2/Fdps	3	0.0028873917228103944
GO:1900077	negative regulation of cellular response to insulin stimulus	51/28928	0.058823529411764705	1.637773877597237	0.8798705447796762	0.2769800802156833	0.4648402672391402	0.32718568297626466	Inpp5k/Nucb2/Socs1	3	0.0028873917228103944
GO:0006090	pyruvate metabolic process	147/28928	0.047619047619047616	1.3258169485310967	0.7644030302065205	0.27740528145188736	0.46526004131170123	0.32748114805600564	Eno1b/Kat2b/Me1/Mlx/Mpi/Pgam1/Vdac1	7	0.006737247353224254
GO:0021782	glial cell development	147/28928	0.047619047619047616	1.3258169485310967	0.7644030302065205	0.27740528145188736	0.46526004131170123	0.32748114805600564	Dll1/Myrf/Ndrg1/Nfix/Pou3f1/Ppp3r1/Tcf7l2	7	0.006737247353224254
GO:0030509	BMP signaling pathway	172/28928	0.046511627906976744	1.2949839962396759	0.7489303685637276	0.2782933573299269	0.4661525784297029	0.32810937540014146	Bmp2/Crim1/Eng/Fstl1/Hfe/Kdr/Smurf1/Tcf7l2	8	0.007699711260827719
GO:0006691	leukotriene metabolic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Alox12/Ptgr1	2	0.0019249278152069298
GO:0006925	inflammatory cell apoptotic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Pik3cd/Slc7a11	2	0.0019249278152069298
GO:0010878	cholesterol storage	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Npc2/Stard4	2	0.0019249278152069298
GO:0010954	positive regulation of protein processing	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Ccbe1/Eno1b	2	0.0019249278152069298
GO:0015740	C4-dicarboxylate transport	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Slc25a12/Slc25a22	2	0.0019249278152069298
GO:0030813	positive regulation of nucleotide catabolic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Kat2b/Mlx	2	0.0019249278152069298
GO:0033123	positive regulation of purine nucleotide catabolic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Kat2b/Mlx	2	0.0019249278152069298
GO:0042430	indole-containing compound metabolic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Kmo/Maoa	2	0.0019249278152069298
GO:0043931	ossification involved in bone maturation	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Bmp2/Phospho1	2	0.0019249278152069298
GO:0045070	positive regulation of viral genome replication	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Adar/Top2a	2	0.0019249278152069298
GO:0045722	positive regulation of gluconeogenesis	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Kat2b/Tcf7l2	2	0.0019249278152069298
GO:0045821	positive regulation of glycolytic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Kat2b/Mlx	2	0.0019249278152069298
GO:0051767	nitric-oxide synthase biosynthetic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Jak3/Kdr	2	0.0019249278152069298
GO:0051769	regulation of nitric-oxide synthase biosynthetic process	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Jak3/Kdr	2	0.0019249278152069298
GO:0060571	morphogenesis of an epithelial fold	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Ctnnb1/Hhex	2	0.0019249278152069298
GO:1901020	negative regulation of calcium ion transmembrane transporter activity	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Calm2/Tlr9	2	0.0019249278152069298
GO:1903861	positive regulation of dendrite extension	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Prkn/Smurf1	2	0.0019249278152069298
GO:1905962	glutamatergic neuron differentiation	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Ikzf1/Nfix	2	0.0019249278152069298
GO:2000193	positive regulation of fatty acid transport	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	P2ry2/Pla2r1	2	0.0019249278152069298
GO:2000831	regulation of steroid hormone secretion	29/28928	0.06896551724137931	1.9201486840795194	0.9568824762097906	0.2797792521525404	0.4661525784297029	0.32810937540014146	Spp1/Tspo	2	0.0019249278152069298
